Date,AMZN,GOOGL,TSLA,AAPL
2017-03-15,-1.2819048697012512,-1.0266752432990511,-0.8473225275331436,-0.9908768544703377
2017-03-16,-1.2814019000643633,-1.0243188912462102,-0.8435853757429025,-0.9898350569357194
2017-03-17,-1.2826423993434073,-1.0208502981471506,-0.8439106058526612,-0.9930057901607318
2017-03-20,-1.2774345874343604,-1.0273776936977823,-0.8436622507750884,-0.9863472158298057
2017-03-21,-1.292823463156232,-1.0533848840682265,-0.8503087266542227,-0.9936852774268918
2017-03-22,-1.2873920902388927,-1.053882439143214,-0.8477482839283885,-0.9865284400808352
2017-03-23,-1.288152044192712,-1.0687375176039982,-0.8478843040117457,-0.9887932594011012
2017-03-24,-1.2901301583774545,-1.0753380501775467,-0.8429289942510995,-0.9900615526911062
2017-03-27,-1.288777878594264,-1.0704059350031143,-0.8387542435210426,-0.9889744145353303
2017-03-28,-1.2785186281130163,-1.0673031386782152,-0.8344789665054994,-0.9757478779989929
2017-03-29,-1.2580448052467623,-1.0537800473111307,-0.834520364657735,-0.9742984295747589
2017-03-30,-1.255787282433425,-1.0543508510686117,-0.8342010558202618,-0.9751590719751481
2017-03-31,-1.2443881436532196,-1.056809594953536,-0.8339763519959893,-0.9763820246439953
2017-04-03,-1.2388338207076732,-1.0437108099789454,-0.8220197806387851,-0.9762008695097663
2017-04-04,-1.2217127308574727,-1.04982841488209,-0.8189567064855201,-0.9713541229883327
2017-04-05,-1.2189746627189109,-1.0551850597681698,-0.8241012262725678,-0.9747513519687317
2017-04-06,-1.231267875005203,-1.060761115723,-0.8219133330810136,-0.9763820246439953
2017-04-07,-1.2350676447742999,-1.0651517936086947,-0.8196426605029086,-0.9778315421850298
2017-04-10,-1.2214780003251196,-1.0657372247707593,-0.8138181079707578,-0.9786015724599042
2017-04-11,-1.2267082365458295,-1.0684008639794274,-0.8159941755356619,-0.9855771855549312
2017-04-12,-1.2335589063907217,-1.0660883941403363,-0.8230132009490762,-0.9848071552800569
2017-04-13,-1.246477953078566,-1.0679618185227733,-0.8187793220857686,-0.9882043842604559
2017-04-17,-1.2271217647266914,-1.0460817894363699,-0.8202931038045053,-0.984671271650185
2017-04-18,-1.2251213114938282,-1.0477502068354863,-0.8209967878029086,-0.9875249661110963
2017-04-19,-1.2302397672103917,-1.0440620910080995,-0.8178805067886785,-0.9898803975568771
2017-04-20,-1.2270434927947262,-1.0388372044228464,-0.8196603904839234,-0.9819081893147884
2017-04-21,-1.2309885516401506,-1.0404911060769564,-0.8178332042820781,-0.9826782195896627
2017-04-24,-1.2210645574077998,-1.011249472740363,-0.8163962806776067,-0.9764726367695101
2017-04-25,-1.2208298268754465,-0.9967456753087329,-0.8129902633514889,-0.9724412611441086
2017-04-26,-1.2189634931948505,-0.9963066298520789,-0.8151308540364428,-0.976291481635281
2017-04-27,-1.2088048536936888,-0.9929405402446796,-0.8160414949601831,-0.9757932186201504
2017-04-28,-1.2014177056397277,-0.9445263992441009,-0.8128246876604668,-0.976427365265153
2017-05-01,-1.1754454927117717,-0.9323790655248889,-0.8076446909934688,-0.9631554881076578
2017-05-02,-1.1768871286874452,-0.9261297023209174,-0.809974508622745,-0.9589429573480274
2017-05-03,-1.1834919837394662,-0.9095038146289337,-0.8146282226090119,-0.9609812809129067
2017-05-04,-1.1874034487491671,-0.9003274072742169,-0.8238292368596157,-0.9633819838630445
2017-05-05,-1.1911807942066006,-0.9068255480156822,-0.8162070537332844,-0.9523749260258154
2017-05-08,-1.1745402496816248,-0.8945170895268996,-0.8168929908327521,-0.9340299448251013
2017-05-09,-1.1703158674711478,-0.8974149905280551,-0.8085730618982239,-0.9295908491932835
2017-05-10,-1.174640860661711,-0.9001517667596399,-0.8062314186422975,-0.9328975351649682
2017-05-11,-1.176127174733626,-0.8986151076613506,-0.8074850196568113,-0.929772073444313
2017-05-12,-1.1607829771079958,-0.8997127213029859,-0.8064738693655057,-0.9200333088970889
2017-05-15,-1.164560407828972,-0.8937415021052517,-0.8117543923179898,-0.921845205823382
2017-05-16,-1.1555080627910443,-0.8858529763113305,-0.8110861851995369,-0.9228870033580002
2017-05-17,-1.1793234491492914,-0.9186948493882338,-0.8175316254256195,-0.9465317225909214
2017-05-18,-1.1639792515236613,-0.9065035217956947,-0.8134219241010985,-0.9361588805154953
2017-05-19,-1.162470513140083,-0.9004299107658773,-0.8147405745211481,-0.9338034490697145
2017-05-22,-1.1503672680263601,-0.8866433027971387,-0.8150244064786711,-0.9295908491932835
2017-05-23,-1.1493950078518507,-0.877159496627018,-0.8188621014723193,-0.9304514915936726
2017-05-24,-1.1395492002879226,-0.8668268543527556,-0.8151012815108571,-0.9325351557797096
2017-05-25,-1.124987380927775,-0.8459714135446478,-0.8111926327573085,-0.9301344528295716
2017-05-26,-1.1223051604095153,-0.8439077212430504,-0.806278721148898,-0.9313121339940618
2017-05-30,-1.121277052614704,-0.839663540722343,-0.800389136129132,-0.931040366734318
2017-05-31,-1.1236015925724037,-0.8529524819565171,-0.7968944181441782,-0.9351623544852342
2017-06-01,-1.122115193236946,-0.8511961884703237,-0.7972728551149019,-0.9332599145502268
2017-06-02,-1.1100678810070677,-0.8397366777452596,-0.7975803383257251,-0.922977615483515
2017-06-05,-1.1049158314547805,-0.8283795588522788,-0.7931631537903808,-0.9298626855698279
2017-06-06,-1.1142363303337,-0.8389170964502848,-0.7898931396296995,-0.927507254124047
2017-06-07,-1.106335128382333,-0.8318627793559218,-0.7858721220460937,-0.9233399948687736
2017-06-08,-1.1061116526375827,-0.8277941276902143,-0.7797519119297698,-0.9250612105527515
2017-06-09,-1.1418290621493807,-0.8777888100028324,-0.7872499175173147,-0.9522843830171012
2017-06-12,-1.1568044949539327,-0.8899508827862046,-0.7862505759347382,-0.9684098855187071
2017-06-13,-1.1390574854386377,-0.8772326336499346,-0.7762335426915157,-0.9631102166033008
2017-06-14,-1.1438853630025458,-0.8809939981598149,-0.7734484130593298,-0.9695875666831972
2017-06-15,-1.1576314660521143,-0.8923364896482124,-0.7765942496812247,-0.9735283992998844
2017-06-16,-1.1313239116117193,-0.8946195930185599,-0.7789240673105009,-0.9826782195896627
2017-06-19,-1.1229869276949118,-0.870324702260982,-0.7798701851141915,-0.9642426262634337
2017-06-20,-1.1258701996462588,-0.8794425999973654,-0.7784273571553554,-0.9702670539493574
2017-06-21,-1.1150968952676055,-0.8653925870865498,-0.7759674576329283,-0.9663715619538278
2017-06-22,-1.1161362578500196,-0.868275749023545,-0.7722953214123813,-0.9674586309928032
2017-06-23,-1.1134093592355183,-0.8544160040318897,-0.7717986112572359,-0.9645143935231776
2017-06-26,-1.124316783166439,-0.8749056480658371,-0.7753229017677754,-0.966597988592414
2017-06-27,-1.1435389372295885,-0.9100307361726647,-0.7842637183962355,-0.9760649858798943
2017-06-28,-1.1283959615641306,-0.8911217451103335,-0.7790186892416224,-0.9665527170880569
2017-06-29,-1.1444888583559771,-0.9250613434884489,-0.785221678744497,-0.976291481635281
2017-06-30,-1.1533511509577932,-0.9369745270747505,-0.7847131429627014,-0.9747513519687317
2017-07-03,-1.1693771158688198,-0.9519319973676179,-0.7900291427951359,-0.9771067834145125
2017-07-05,-1.1495514664522386,-0.9331986468198638,-0.8051256464198704,-0.9744343132046308
2017-07-06,-1.1565474253734587,-0.9398870554804893,-0.8159232217757614,-0.9805946245204263
2017-07-07,-1.1413261777760353,-0.9206852930073374,-0.8133273190878978,-0.974026662315015
2017-07-10,-1.1215340369316356,-0.9057718165877969,-0.8116538660325037,-0.9700405581939707
2017-07-11,-1.1241491550419904,-0.9020690733558269,-0.8050487713876844,-0.9679116225035765
2017-07-12,-1.1103136957999389,-0.8813891614027191,-0.8036887228153989,-0.9669603679776726
2017-07-13,-1.1168849570162362,-0.8796474953211091,-0.8073017139847746,-0.9577652070667366
2017-07-14,-1.1155662710687695,-0.8678513309714742,-0.804717636923561,-0.9520126157573574
2017-07-17,-1.1063687222180567,-0.8692417160239301,-0.8095724034808003,-0.9496571843115765
2017-07-18,-1.0902645706386074,-0.8531573772802608,-0.8044456136747672,-0.9473017528657958
2017-07-19,-1.0875600963357692,-0.8446395381105252,-0.8062077673889974,-0.9430438814850076
2017-07-20,-1.085514879743122,-0.8454883742146667,-0.8034521933644763,-0.9461240717013056
2017-07-21,-1.0889011213313566,-0.8430735125434923,-0.8043510086615665,-0.9464411104654066
2017-07-24,-1.0740598933426144,-0.836531489588277,-0.7960015072014526,-0.9381972040803747
2017-07-25,-1.0730317002842604,-0.879384090379032,-0.7977281840357324,-0.9352528974939485
2017-07-26,-1.058581576164717,-0.884828499692612,-0.7952150607344194,-0.9319915521434213
2017-07-27,-1.0661810304393682,-0.9035618502403662,-0.8007675900177765,-0.9451275456710445
2017-07-28,-1.0951930591826016,-0.8950440110706306,-0.8004068830280675,-0.9499289515713204
2017-07-31,-1.1312457249432963,-0.9138212438321348,-0.8072662371048243,-0.9534167926772342
2017-08-01,-1.1218469541324116,-0.9122699573292622,-0.8095724034808003,-0.9474376364956677
2017-08-02,-1.1221822956448508,-0.9106893043576458,-0.8058352347726383,-0.9153225151223278
2017-08-03,-1.1322068155937455,-0.9214317372793955,-0.7932991569558173,-0.9224340118472268
2017-08-04,-1.131469200688047,-0.9133968257800641,-0.787492351322602,-0.9187197441027268
2017-08-07,-1.126227880206819,-0.9134554470579743,-0.788521265430764,-0.9077580268866554
2017-08-08,-1.1289435240337176,-0.9157385504283219,-0.7825784566321122,-0.9020053664604756
2017-08-09,-1.1376941213949294,-0.921753651839806,-0.7835777982146886,-0.8975663399454583
2017-08-10,-1.165733804700111,-0.9458875294873901,-0.7883852622653276,-0.9235664215073598
2017-08-11,-1.1533623204818535,-0.9363744685081027,-0.786924687407556,-0.913782454572579
2017-08-14,-1.1362524001557135,-0.9234368083030826,-0.783418143795952,-0.9030471639950938
2017-08-15,-1.1368782345572657,-0.9246808076501282,-0.7842873865674566,-0.8951202963741628
2017-08-16,-1.1419743512257083,-0.9156214195320781,-0.7839444095587623,-0.8980646029605889
2017-08-17,-1.1616547115659617,-0.9399309376942393,-0.7904430735637308,-0.9120611697718007
2017-08-18,-1.1640015905717822,-0.9420970218279201,-0.7930803744038302,-0.9136918424470643
2017-08-21,-1.1697905587861392,-0.9498684167255975,-0.7987570812259737,-0.9150054072414263
2017-08-22,-1.1545804807127766,-0.9212853515739852,-0.7966933655732058,-0.9033642718759953
2017-08-23,-1.1645268139932483,-0.918094790821586,-0.7899404421362999,-0.902458357971249
2017-08-24,-1.1707293103884675,-0.9264223620721611,-0.7898458202051784,-0.9056743627006184
2017-08-25,-1.1787646318921017,-0.9357744099414549,-0.7927314930407713,-0.9030018924907367
2017-08-28,-1.1779153217457992,-0.9392430030405146,-0.7941447484740216,-0.8957091715148081
2017-08-29,-1.1689300791157764,-0.9280908911308544,-0.7931395025370807,-0.889186480813754
2017-08-30,-1.1538093572348969,-0.9165581317232966,-0.7896979914130917,-0.8871934287532317
2017-08-31,-1.1392698769228702,-0.8995663355975755,-0.7880895877632336,-0.8842491912836061
2017-09-01,-1.1418961645572854,-0.9043229219170077,-0.7883852622653276,-0.8840226955282194
2017-09-05,-1.1564021362971308,-0.9197046986023689,-0.7918208521170309,-0.8929460891794115
2017-09-06,-1.153574711966086,-0.9189143721165608,-0.7948129555924747,-0.893716119454286
2017-09-07,-1.1405327152500349,-0.9073963517731632,-0.7912176944041138,-0.896660426040712
2017-09-08,-1.155698115227156,-0.9198072020940292,-0.7954811457930069,-0.9085733286658869
2017-09-11,-1.142220251282122,-0.9170556867982841,-0.7834831762835671,-0.8955732878849362
2017-09-12,-1.1370570322057745,-0.9121381990284352,-0.7840390314898839,-0.8984722538502047
2017-09-13,-1.1180361001027967,-0.9065913978827718,-0.7819812201914805,-0.9039531470166406
2017-09-14,-1.1262948973511813,-0.9216805148168893,-0.7752342011089393,-0.9101587298367934
2017-09-15,-1.132352104670073,-0.9287640867204189,-0.7739510275688399,-0.9029112803652218
2017-09-18,-1.1464334639685385,-0.9368721352426671,-0.7708820490612102,-0.9083921735316579
2017-09-19,-1.151272511056507,-0.9264663559454881,-0.7767361741189467,-0.908120406271914
2017-09-20,-1.1475286741712547,-0.9108356900630562,-0.7774398411994291,-0.9201691925269608
2017-09-21,-1.1570950731065879,-0.9108210626584728,-0.781833391399394,-0.9323086600243229
2017-09-22,-1.1677677665051553,-0.9170996806716111,-0.7909338624465908,-0.9391031179851209
2017-09-25,-1.1848777720948378,-0.9302422362003748,-0.7945409492616018,-0.9451728171754017
2017-09-26,-1.1862076275663649,-0.92563214724593,-0.7943871991972298,-0.9334410696844558
2017-09-27,-1.1724951183525198,-0.8927462802956998,-0.7969180693974783,-0.9285037801543081
2017-09-28,-1.1663149610054215,-0.8855602049005098,-0.7977281840357324,-0.9328069230394535
2017-09-29,-1.1607829771079958,-0.8725200412038294,-0.7968411943652923,-0.9290020431694387
2017-10-02,-1.1631969585217212,-0.8816671937493794,-0.7965869180154341,-0.9304062200893155
2017-10-03,-1.1655326680034812,-0.8749202754704205,-0.7926782692618854,-0.9273713704941751
2017-10-04,-1.1562009996005014,-0.8826770429635147,-0.7886158704439648,-0.9319010091347071
2017-10-05,-1.1389904682942753,-0.8557332520614289,-0.7884266434996424,-0.9232493827432589
2017-10-06,-1.1292341021863728,-0.8433662839543129,-0.7875100982215375,-0.9236570336328745
2017-10-09,-1.127658346658432,-0.8453127337000896,-0.7957531521238798,-0.9212110591783795
2017-10-10,-1.1318938983929694,-0.8519133779332152,-0.7882729103531912,-0.9209392919186357
2017-10-11,-1.1231768948674812,-0.8257890566665274,-0.7888583211671728,-0.9179949853322096
2017-10-12,-1.1165497007673393,-0.8257890566665274,-0.7882196865743054,-0.9204863004078623
2017-10-13,-1.1143034327416048,-0.8225399862957947,-0.7882847359798414,-0.9160019332716874
2017-10-16,-1.110503662972508,-0.820374013821691,-0.7912236156763993,-0.9029112803652218
2017-10-17,-1.1073856604888077,-0.8179591521505165,-0.7881782884220697,-0.9002388101553401
2017-10-18,-1.120941796365807,-0.8154125321785151,-0.7858721220460937,-0.9034548840015101
2017-10-19,-1.1325532413667028,-0.8313652242809344,-0.7905081060513459,-0.920576912533377
2017-10-20,-1.1366882673846963,-0.8266378927706688,-0.7944758998560658,-0.9193538907477293
2017-10-23,-1.1552510784741128,-0.8552209579222811,-0.7992537913811192,-0.919716270132988
2017-10-24,-1.1445224521917008,-0.85090352871908,-0.7990645813547177,-0.9155036702565569
2017-10-25,-1.1478639304201514,-0.8465567330471352,-0.8058647903803031,-0.9186291319772121
2017-10-26,-1.1484004086292205,-0.8466153543250455,-0.8056696590816161,-0.9140994933366801
2017-10-27,-1.0047707313646668,-0.7847806254490426,-0.8088036869947819,-0.8885523341687515
2017-10-30,-0.9937068488333581,-0.7855708402752738,-0.8092708246243416,-0.871928568652015
2017-10-31,-0.9999316842766982,-0.7857025985761008,-0.802500171206421,-0.861419842946717
2017-11-01,-1.0017198312888715,-0.7717110952836186,-0.8086795094559955,-0.8711585383771406
2017-11-02,-1.0122919989708954,-0.7711696579948811,-0.8215821986168902,-0.8656323737063475
2017-11-03,-0.9928686229475735,-0.7608955253389522,-0.8175434510522697,-0.845747262839084
2017-11-06,-0.982743492018593,-0.7715940760469518,-0.8195007360651867,-0.837820395218153
2017-11-07,-0.9799384067356688,-0.7573830500261425,-0.8175671023055698,-0.8352838086381431
2017-11-08,-0.9690868304250502,-0.7487480799601632,-0.8185486969892106,-0.828806389441446
2017-11-09,-0.9732777040633458,-0.7642177327326015,-0.8193765585264003,-0.8304370621167095
2017-11-10,-0.9775020862738227,-0.7694426193178544,-0.8193765585264003,-0.8359179552831456
2017-11-13,-0.9732330259671043,-0.7737600485210556,-0.8120382242755129,-0.8390886885081579
2017-11-14,-0.9646613115179437,-0.7731161077406579,-0.8160000968079474,-0.8510016602501332
2017-11-15,-0.9760046026778472,-0.7807704834016685,-0.8144626638359106,-0.8612386186956874
2017-11-16,-0.9641584271445983,-0.7631201190909662,-0.8137530754831427,-0.8520887292891086
2017-11-17,-0.9724395634411036,-0.7815315550783101,-0.8122451981187707,-0.8563919412910544
2017-11-20,-0.9764293003827696,-0.7833316191186764,-0.8159764455546472,-0.8571619715659288
2017-11-21,-0.9616997676346314,-0.7604418524777148,-0.8106131432156124,-0.8428482968738155
2017-11-22,-0.9430699394008526,-0.7580708730202903,-0.8136939304319714,-0.8346043213719829
2017-11-24,-0.909721747942996,-0.7513385821459148,-0.8119495236166768,-0.8345590498676259
2017-11-27,-0.8987360520801101,-0.7286683382332801,-0.8112044583839586,-0.8385451539886702
2017-11-28,-0.9012282201622582,-0.7414303579237232,-0.8107668763620636,-0.8431653356379164
2017-11-29,-0.9373591578549182,-0.7793508435400459,-0.8166860339074151,-0.8594267908861948
2017-11-30,-0.9200591850926666,-0.7811217644308226,-0.8159113961491113,-0.8486915003087095
2017-12-01,-0.9361521671480556,-0.7973670046249087,-0.8172832703480468,-0.8523152250444953
2017-12-04,-0.9678910945057903,-0.8166858979943042,-0.8180697337330007,-0.8579772733451603
2017-12-05,-0.9593752276769317,-0.8053726613150735,-0.8189567064855201,-0.8587020321156775
2017-12-06,-0.9473278301835107,-0.7861708988419216,-0.8133036509166768,-0.861555726576589
2017-12-07,-0.9390131853148241,-0.7688279333466234,-0.8144981407158609,-0.8601514805399115
2017-12-08,-0.9365433562807969,-0.7617882436568437,-0.8121978786942495,-0.8599250539013253
2017-12-11,-0.9288097824538785,-0.7579977359973736,-0.804049429805108,-0.8449772325642096
2017-12-12,-0.9331011818087177,-0.7626810736343121,-0.796882592517528,-0.8493709875748697
2017-12-13,-0.9341628834392527,-0.7588465721015152,-0.7980652397721413,-0.8467890603737022
2017-12-14,-0.9228419313274699,-0.7499481970934588,-0.7987393512449589,-0.8470155561290889
2017-12-15,-0.9173882193620095,-0.7286829656378635,-0.7954515732674212,-0.8390886885081579
2017-12-18,-0.9046032922264325,-0.7095250853784616,-0.798159844785342,-0.8279910876622145
2017-12-19,-0.9081795009872364,-0.717296591935716,-0.8027544306383585,-0.8365068304237909
2017-12-20,-0.9190869249181571,-0.726399750607939,-0.804008048570793,-0.8373674037073795
2017-12-21,-0.9222831993338226,-0.7303660104415631,-0.802423296174235,-0.8343778947333969
2017-12-22,-0.9294356168554305,-0.7332784271877251,-0.8062432442689477,-0.8343778947333969
2017-12-26,-0.9200480155686062,-0.7376837324780032,-0.8109206264264356,-0.8544894322392466
2017-12-27,-0.9139014520572313,-0.7459527941102451,-0.8142616112649382,-0.8543535486093746
2017-12-28,-0.9096099674388496,-0.7521727908454728,-0.812061875528813,-0.8521793414146234
2017-12-29,-0.9281951175763867,-0.7559049005461865,-0.8144330913103249,-0.8605592005463278
2018-01-02,-0.9063578454028821,-0.7269120447470868,-0.8090047226478334,-0.8468344009948598
2018-01-03,-0.8893820446290093,-0.7001145278908345,-0.8109442776797358,-0.8469702846247318
2018-01-04,-0.8833583458822988,-0.69390915856019,-0.8124994575507081,-0.843346559888946
2018-01-05,-0.8615099041847338,-0.6726438154450177,-0.811340461549395,-0.8344231662377539
2018-01-08,-0.8416955095557557,-0.666906746380194,-0.7996144983708281,-0.8373674037073795
2018-01-09,-0.8351800959597603,-0.6689849544267976,-0.8012229020206862,-0.8374580158328944
2018-01-10,-0.8333584403754059,-0.6728633381733448,-0.8005665374468042,-0.8376392400839239
2018-01-11,-0.8083808266700802,-0.6700679406638496,-0.7987038574470878,-0.833154872947749
2018-01-12,-0.7765077797600782,-0.6428460057555264,-0.7997268502829644,-0.8249562380670741
2018-01-16,-0.7768878846323015,-0.6427728687326097,-0.7974561607869387,-0.8290328851968327
2018-01-17,-0.7879070038038263,-0.6304790376484105,-0.7932577757215024,-0.8158516201648525
2018-01-18,-0.7897845070084826,-0.6350599834532656,-0.7947893043391745,-0.8151269305111357
2018-01-19,-0.7883764648685327,-0.6240395181848556,-0.7915665757671727,-0.8187505861301209
2018-01-22,-0.751798405159287,-0.5938026630387103,-0.7906559517613533,-0.8253638889566899
2018-01-23,-0.7124266002182623,-0.5762255474105016,-0.7899286165096497,-0.8251827338224609
2018-01-24,-0.7180478550446286,-0.5833676289323646,-0.7940087453085852,-0.8379562788480248
2018-01-25,-0.6952048993879758,-0.567488185512439,-0.7988871800370455,-0.8520434577847514
2018-01-26,-0.6682715105460285,-0.5595557775047678,-0.7958063759027656,-0.8502316299752589
2018-01-29,-0.6508039096593284,-0.5611363188168071,-0.7918563289969812,-0.8663117918557071
2018-01-30,-0.6282962102515725,-0.5744692539243084,-0.7940501434608209,-0.870796158991882
2018-01-31,-0.6136895422680986,-0.5673710546161953,-0.7890298012125596,-0.8687125639226456
2018-02-01,-0.6817382049670022,-0.5682931394028304,-0.7920219046880033,-0.8671271627517392
2018-02-02,-0.637091485709026,-0.6596036517483372,-0.795274171949749,-0.9001029265254682
2018-02-05,-0.6817382049670022,-0.7427476059532625,-0.8015540364848097,-0.9182667525919535
2018-02-06,-0.6226860396857241,-0.7104910523788468,-0.8010573263296642,-0.8886429462942662
2018-02-07,-0.6518098489331039,-0.7529631173312811,-0.7945350279893163,-0.9044514100317712
2018-02-08,-0.7258820398516331,-0.8227741364287051,-0.812138750560999,-0.9243365208990347
2018-02-09,-0.7380634716337788,-0.7663399346525323,-0.8149830083264354,-0.9186291319772121
2018-02-12,-0.6859514176534187,-0.7542071166783266,-0.8118430760589052,-0.8900923947185002
2018-02-13,-0.6543466098479511,-0.7548218026495577,-0.8071538851926879,-0.8827091307338574
2018-02-14,-0.6135108298831322,-0.727658489019145,-0.807952174204292,-0.8689843311823894
2018-02-15,-0.6015417043216764,-0.7003486780237449,-0.8009981981964137,-0.8435277150231751
2018-02-16,-0.6161482017780655,-0.6942895827389337,-0.8001585279504948,-0.8460643707199855
2018-02-20,-0.5941768100522936,-0.6824495361755488,-0.8005842674278189,-0.8486915003087095
2018-02-21,-0.5778938608243354,-0.6675799419697585,-0.8014535271172443,-0.8522246129189806
2018-02-22,-0.5751894717850397,-0.6732146192024988,-0.7938431865354839,-0.845747262839084
2018-02-23,-0.5588059115769954,-0.6465927428608235,-0.7903661985315448,-0.8321583469174879
2018-02-26,-0.5342752493611705,-0.6237467467740349,-0.7871907893840642,-0.8164404953054978
2018-02-27,-0.5454174890879869,-0.662077023037845,-0.7909930074977621,-0.8190676940110224
2018-02-28,-0.5448922656665208,-0.6819666085051448,-0.7956821983639792,-0.8202907157966702
2018-03-01,-0.5661259572230517,-0.7295464291465883,-0.8028549569238447,-0.8344231662377539
2018-03-02,-0.558526588211943,-0.7109154704309175,-0.8003773105024818,-0.828942273071318
2018-03-05,-0.5324202557317198,-0.6953726806355626,-0.8014239545916587,-0.8261791907359214
2018-03-06,-0.5167406313301081,-0.6863865412000062,-0.8044692818459882,-0.8268586780020815
2018-03-07,-0.5085154279174472,-0.665692001842315,-0.8020448422855905,-0.834287282607882
2018-03-08,-0.5008488712348911,-0.6447046910738031,-0.8039370778929716,-0.8256356562164338
2018-03-09,-0.4706410213088555,-0.5986616411902258,-0.8050783439132699,-0.8118655851606086
2018-03-12,-0.4488485124951349,-0.5912121608529588,-0.7942334491328578,-0.8039839890440347
2018-03-13,-0.4602589913264858,-0.6292936595792752,-0.7964036123433973,-0.8119108566649658
2018-03-14,-0.45710730974351943,-0.6161509923909344,-0.8053976527507433,-0.8188411982556357
2018-03-15,-0.4668079134946624,-0.6136337388876766,-0.806006714818025,-0.8178900128465323
2018-03-16,-0.4786987671241529,-0.6373284594190297,-0.8085198550372589,-0.8207436381906431
2018-03-19,-0.5085936998494124,-0.6876011740783081,-0.8131262665169253,-0.8330642608222342
2018-03-20,-0.46212523974353936,-0.6938505372822796,-0.8149061502121703,-0.833336028081978
2018-03-21,-0.4673218821285256,-0.6964849216817811,-0.8113700340749807,-0.8513186990142342
2018-03-22,-0.5086047841099304,-0.756270697320347,-0.8157635673570247,-0.8622804162303056
2018-03-23,-0.5637679086931708,-0.795201032150805,-0.8202339756712548,-0.879991319902818
2018-03-26,-0.49637867423154297,-0.7548950513320514,-0.8186728745279971,-0.8445242410534362
2018-03-27,-0.5621027117092045,-0.8239011165390839,-0.8334559905875436,-0.8645905761717293
2018-03-28,-0.6354486277731805,-0.8264769913202521,-0.8461103246708656,-0.8730157068077908
2018-03-29,-0.6176570254251863,-0.7797021245692001,-0.8411727618091548,-0.8671271627517392
2018-04-02,-0.7018655167967564,-0.8155735452885088,-0.8492443356661104,-0.8721097929030446
2018-04-03,-0.6794471735814837,-0.8067191641537794,-0.8403449171898859,-0.8643640804163426
2018-04-04,-0.6587497897069369,-0.7905762041321998,-0.8288673090888918,-0.8497786384644854
2018-04-05,-0.6127284516176495,-0.7862880297381653,-0.8177622505221775,-0.8443883574235642
2018-04-06,-0.6647177260968878,-0.8194958112488058,-0.82155854736359,-0.8644093519206997
2018-04-09,-0.6637677197069568,-0.804655471852182,-0.8272589054390337,-0.8568448636850273
2018-04-10,-0.6300843572637457,-0.7806387251008415,-0.8183653913171739,-0.842350033858685
2018-04-11,-0.6403323529573907,-0.797381743689069,-0.8205946826609638,-0.8460190300988278
2018-04-12,-0.6163605079987555,-0.779482601840873,-0.8246452558522345,-0.8383186582332834
2018-04-13,-0.6361527341066978,-0.781312032349983,-0.8209435640240228,-0.8356461880234017
2018-04-16,-0.624183608545242,-0.7665887121900259,-0.8263423601609287,-0.8307088293764534
2018-04-17,-0.5545256817462165,-0.7179112779069471,-0.8284238227126322,-0.819747112160382
2018-04-18,-0.5276929038843552,-0.7237214839946876,-0.825076916601844,-0.8215590090866751
2018-04-19,-0.495205277360404,-0.7031440755332401,-0.8210973140883948,-0.8443883574235642
2018-04-20,-0.5280840930170966,-0.7208968316760257,-0.8269159453482602,-0.876458207292547
2018-04-23,-0.5388462278716896,-0.7260339538337787,-0.8309783441661809,-0.8786324144872982
2018-04-24,-0.60340795273873,-0.8009234738110453,-0.830925120387295,-0.889050597183882
2018-04-25,-0.6033185965462468,-0.8004111796718976,-0.832563079644818,-0.8858345924545126
2018-04-26,-0.5387343621040007,-0.7706719912603167,-0.8297306475060318,-0.883252665253345
2018-04-27,-0.4776483202812207,-0.7880296958197752,-0.8246452558522345,-0.8918589510236357
2018-04-30,-0.48490117825582973,-0.8068654381996128,-0.8247517034100061,-0.878541871478584
2018-05-01,-0.46687493063902474,-0.7744187283656137,-0.8211919191015955,-0.8611480065701727
2018-05-02,-0.4809338656258269,-0.7959327373587027,-0.8204645838498921,-0.8273116003960543
2018-05-03,-0.478251815634652,-0.7955669405845424,-0.8303397095733135,-0.8258621519718204
2018-05-04,-0.46833890566281905,-0.7594173758589963,-0.824639334579949,-0.7944264487478401
2018-05-07,-0.44689273735851326,-0.7470357803472969,-0.8195066404195513,-0.7884020210619165
2018-05-08,-0.45555397852724194,-0.7483090345035092,-0.8199797162393174,-0.784370645436515
2018-05-09,-0.43810871668866264,-0.7038758924007148,-0.8170940434037245,-0.7784368298761062
2018-05-10,-0.4369017259818,-0.6796981325393806,-0.8181761643728516,-0.7662974314955446
2018-05-11,-0.4437971591864763,-0.6827569349909529,-0.8205178076287778,-0.7728653937009559
2018-05-14,-0.44532815135463294,-0.6780442308852707,-0.8258929525123836,-0.7748584457614781
2018-05-15,-0.4737367700079774,-0.7098471115984489,-0.8304993639920502,-0.7826040891313796
2018-05-16,-0.4612647600731764,-0.7109887191134112,-0.8291393154197647,-0.7747225621316062
2018-05-17,-0.4674337478962145,-0.7151305078020352,-0.8302864857944277,-0.7801127740557268
2018-05-18,-0.475692545144599,-0.7321369313323398,-0.8348515160397793,-0.7831929642720249
2018-05-21,-0.46329863661467835,-0.7111057383500778,-0.8303160583200133,-0.7772138080904584
2018-05-22,-0.46783602128947377,-0.7238386148909313,-0.8359218113822562,-0.7793427437808524
